"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Puerto Rico",2020,-0.0133957076566215,-0.912641945794956,1.81929227370398,"-1.3%","-91.3%","181.9%"
"Qatar",2020,-0.491062495294504,-0.993537495515175,0.142987184884473,"-49.1%","-99.4%","14.3%"
"Romania",2020,0.660846615347504,-1,Inf,"66.1%","-100%","Inf%"
"Russia",2020,0.063172102760525,-0.219067213633092,0.391389343712759,"6.3%","-21.9%","39.1%"
"Saudi Arabia",2020,-0.186049248054976,-0.357640504121609,0.0014477523221641,"-18.6%","-35.8%","0.1%"
"Serbia",2020,0.552898389415267,-0.368342642963421,2.13919250100193,"55.3%","-36.8%","213.9%"
"Singapore",2020,-0.27978148467477,-0.800539413830715,0.379069063189479,"-28%","-80.1%","37.9%"
"Slovakia",2020,2.48334258386813,-1,Inf,"248.3%","-100%","Inf%"
"South Africa",2020,0.00395430994470281,-0.234538778058956,0.270655396920227,"0.4%","-23.5%","27.1%"
"South Korea",2020,-0.171476625132827,-0.993686819462287,1.18507250171997,"-17.1%","-99.4%","118.5%"
"Spain",2020,-0.579327035776392,-1,0.155220805929827,"-57.9%","-100%","15.5%"
"Syria",2020,-0.205794834383955,-1,1.48610267333706,"-20.6%","-100%","148.6%"
"Taiwan",2020,-0.286040103324246,-0.949579708352036,0.764234744563844,"-28.6%","-95%","76.4%"
"Thailand",2020,0.28884430312104,-1,Inf,"28.9%","-100%","Inf%"
"Trinidad",2020,0.191559931417356,-1,Inf,"19.2%","-100%","Inf%"
"Turkey",2020,0.06399905981863,-0.222461018417105,0.400089339107853,"6.4%","-22.2%","40%"
"Turkmenistan",2020,-0.0132794804177656,-0.731952465954401,1.08761477957797,"-1.3%","-73.2%","108.8%"
"UK",2020,0.240826592853396,-1,Inf,"24.1%","-100%","Inf%"
"USA",2020,-0.0102049517579849,-0.511937387113069,0.664336892599068,"-1%","-51.2%","66.4%"
"Ukraine",2020,-0.090894961350319,-0.545256538827835,0.470842359564564,"-9.1%","-54.5%","47.1%"
"United Arab Emirates",2020,-0.133702361894154,-0.572063257476215,0.43540637483065,"-13.4%","-57.2%","43.5%"
"Uzbekistan",2020,0.1433125974058,-0.210467705968549,0.5742902672226,"14.3%","-21%","57.4%"
"Venezuela",2020,-0.425338070857342,-0.943223938853604,0.268721589408481,"-42.5%","-94.3%","26.9%"
"Zambia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Zimbabwe",2020,-0.142767040090896,-0.791670123348651,0.845708712609516,"-14.3%","-79.2%","84.6%"
