"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Kazakhstan",2020,0.371642886295324,-0.0632538660495466,0.923125328407105,"37.2%","-6.3%","92.3%"
"Kuwait",2020,-0.165029953502713,-0.323330097320332,0.00732356751202534,"-16.5%","-32.3%","0.7%"
"Lebanon",2020,-0.0463899575252948,-1,Inf,"-4.6%","-100%","Inf%"
"Macedonia (FYROM)",2020,-0.100137599624197,-1,1.73340331680445,"-10%","-100%","173.3%"
"Mali",2020,0.170098311128085,-1,Inf,"17%","-100%","Inf%"
"Mexico",2020,0.230935749223656,0.0628081256164346,0.413388899620975,"23.1%","6.3%","41.3%"
"Morocco",2020,-0.154110883065503,-0.750097994719932,0.577411914162399,"-15.4%","-75%","57.7%"
"Namibia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Oman",2020,-0.484379357712607,-1,0.718307042383441,"-48.4%","-100%","71.8%"
"Pakistan",2020,-0.0194332746522834,-0.674101989818857,0.826393101516689,"-1.9%","-67.4%","82.6%"
"Peru",2020,-0.322760201565555,-0.560938136472953,-0.051209498538799,"-32.3%","-56.1%","-5.1%"
"Poland",2020,-0.272858501880094,-0.931752823579571,0.69514752318502,"-27.3%","-93.2%","69.5%"
"Portugal",2020,-0.326896074906618,-1,Inf,"-32.7%","-100%","Inf%"
"Puerto Rico",2020,-0.0133957076567087,-0.911908975353844,1.61616708803286,"-1.3%","-91.2%","161.6%"
"Qatar",2020,-0.491062495295111,-0.758286668752085,-0.19712065751814,"-49.1%","-75.8%","-19.7%"
"Romania",2020,0.660846615347661,-1,Inf,"66.1%","-100%","Inf%"
"Russia",2020,0.0631721027604868,-0.109692682248528,0.25333885350395,"6.3%","-11%","25.3%"
"Saudi Arabia",2020,-0.186049248054986,-0.288019731209527,-0.0786827255982051,"-18.6%","-28.8%","-7.9%"
"Serbia",2020,0.552898389414923,-0.0285332705585164,1.31744722322808,"55.3%","-2.9%","131.7%"
"Singapore",2020,-0.279781484674891,-0.662840217776466,0.14801270320117,"-28%","-66.3%","14.8%"
"Slovakia",2020,2.48334258386955,-3.06221435693552,Inf,"248.3%","-306.2%","Inf%"
"South Africa",2020,0.00395430994490509,-0.131005314892671,0.146133306689919,"0.4%","-13.1%","14.6%"
"South Korea",2020,-0.171476625132618,-0.78960116950044,0.597217046909298,"-17.1%","-79%","59.7%"
"Spain",2020,-0.579327035776214,-1,-0.068529142487903,"-57.9%","-100%","-6.9%"
"Syria",2020,-0.205794834384402,-1,1.36655132159259,"-20.6%","-100%","136.7%"
"Taiwan",2020,-0.286040103324063,-1,0.959934381592469,"-28.6%","-100%","96%"
"Thailand",2020,0.288844303120719,-1,Inf,"28.9%","-100%","Inf%"
"Trinidad",2020,0.191559931417534,-1,Inf,"19.2%","-100%","Inf%"
"Turkey",2020,0.0639990598186995,-0.135753224425148,0.286951879830333,"6.4%","-13.6%","28.7%"
"Turkmenistan",2020,-0.0132794804177755,-0.428335115302729,0.490268930021217,"-1.3%","-42.8%","49%"
"UK",2020,0.240826592853518,-1,Inf,"24.1%","-100%","Inf%"
"USA",2020,-0.0102049517582546,-0.363709083085342,0.41282180873347,"-1%","-36.4%","41.3%"
"Ukraine",2020,-0.0908949613500967,-0.319760374802981,0.160002578719169,"-9.1%","-32%","16%"
"United Arab Emirates",2020,-0.133702361894184,-0.371390484204889,0.139372819126188,"-13.4%","-37.1%","13.9%"
"Uzbekistan",2020,0.143312597405652,-0.122674912785828,0.453023808377088,"14.3%","-12.3%","45.3%"
"Venezuela",2020,-0.425338070857218,-0.808437691291579,0.0322015243581075,"-42.5%","-80.8%","3.2%"
"Zambia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Zimbabwe",2020,-0.142767040090666,-1,2.16641262956398,"-14.3%","-100%","216.6%"
